--------------------
Filen ble åpnet på nytt.
--------------------
Filen ble åpnet på nytt.
8.30	59.30%	4.90	2.400	1352856
8.40	59.30%	5.00	2.400	1355145
8.30	59.30%	5.00	2.400	1357432
8.40	59.30%	5.40	2.500	1359719
8.40	59.30%	5.00	2.500	1362006
8.30	59.40%	4.30	2.500	1364292
8.30	59.50%	4.00	2.500	1366580
8.30	59.60%	3.90	2.500	1368866
8.30	59.60%	3.40	2.500	1371154
8.30	59.70%	3.30	2.500	1373441
8.30	59.70%	3.30	2.500	1375728
8.30	59.70%	3.80	2.500	1378053
8.30	59.80%	4.40	2.600	1380340
8.30	59.80%	3.90	2.500	1382631
8.30	59.90%	4.40	2.600	1384919
8.30	59.90%	4.60	2.600	1387205
8.30	59.80%	4.40	2.600	1389493
8.30	59.80%	4.80	2.500	1391780
8.30	59.70%	5.00	2.600	1394067
8.30	59.70%	4.90	2.500	1396355
8.30	59.60%	5.20	2.600	1398642
8.30	59.60%	5.00	2.700	1400930
8.30	59.60%	5.00	2.700	1403216
8.30	59.50%	5.60	2.700	1405503
8.30	59.50%	5.20	2.700	1407799
8.30	59.50%	5.00	2.700	1410086
8.30	59.60%	5.20	2.800	1412373
8.30	59.60%	5.50	2.800	1414661
8.30	59.60%	5.30	2.800	1416948
8.30	59.50%	5.50	2.800	1419239
8.30	59.50%	5.30	2.800	1421526
8.30	59.50%	5.00	2.800	1423812
8.30	59.50%	5.80	2.900	1426100
8.30	59.50%	6.20	2.900	1428386
8.30	59.40%	6.30	2.800	1430675
8.20	59.40%	6.50	2.800	1432962
8.20	59.40%	6.20	2.800	1435248
8.30	59.40%	6.70	2.800	1437535
8.30	59.30%	6.50	2.700	1439822
8.30	59.40%	7.10	2.700	1442109
8.20	59.40%	7.10	2.700	1444397
8.30	59.40%	7.20	2.700	1446683
8.30	59.30%	6.80	2.600	1448971
8.30	59.30%	6.80	2.600	1451258
8.30	59.20%	6.80	2.600	1453546
8.30	59.20%	6.10	2.600	1455836
8.30	59.20%	5.50	2.500	1458123
8.20	59.10%	5.50	2.600	1460411
8.30	59.10%	5.40	2.700	1462699
8.30	59.10%	4.90	2.700	1464985
8.30	59.10%	4.30	2.600	1467272
8.30	59.10%	4.50	2.700	1469559
8.30	59.10%	4.40	2.700	1471847
8.30	59.10%	3.70	2.700	1474134
8.20	59.10%	3.80	2.600	1476420
8.30	59.10%	3.70	2.600	1478707
8.30	59.10%	4.40	2.800	1480994
8.20	59.30%	5.00	2.800	1483281
8.20	60.20%	6.30	2.900	1485568
8.20	61.10%	7.10	3.000	1487854
8.20	61.80%	6.90	3.000	1490142
8.20	63.00%	8.10	2.900	1492431
8.10	64.20%	8.60	3.100	1494719
8.20	64.90%	8.60	3.200	1497006
8.10	65.10%	8.60	3.200	1499293
8.10	65.40%	8.10	3.200	1501581
8.10	65.70%	9.00	3.300	1503868
8.10	65.80%	9.20	3.300	1506155
8.10	65.90%	11.90	3.500	1508443
8.10	66.00%	12.80	3.500	1510729
8.10	66.30%	12.50	3.500	1513017
8.10	66.40%	12.70	3.500	1515304
8.10	66.60%	12.30	3.600	1517592
8.10	66.70%	12.70	3.600	1519880
